drug,cell_line,auc_pset1,auc_pset2,ABC,cluster,SEEDING_DENSITY_gdsc1,SEEDING_DENSITY_gdsc2,density_diff
gemcitabine,cvcl_0201,0.540623165748007,0.8396210024641618,0.30373477093444823,1,,300.0,
azd5438,cvcl_1154,0.43544732186618273,0.11437999139314103,0.3037337190723585,1,900.0,325.0,575.0
luminespib,cvcl_u996,0.1755373813937211,0.48814970529472435,0.30371990427639367,1,,325.0,
entinostat,cvcl_1529,0.3981688103403257,0.1224633329192335,0.3037196014893723,1,,1000.0,
entinostat,cvcl_1285,0.3527255112429156,1.831681993580414e-05,0.3036716383466636,1,,300.0,
daporinad,cvcl_1455,0.6238225330825213,0.30615404745528896,0.3036339729886202,1,12500.0,5000.0,7500.0
daporinad,cvcl_1455,0.6238225330825213,0.30615404745528896,0.3036339729886202,1,9500.0,5000.0,4500.0
temsirolimus,cvcl_1062,0.34757964287877197,0.6492833410573002,0.3036131813634911,1,9000.0,325.0,8675.0
temsirolimus,cvcl_1062,0.34757964287877197,0.6492833410573002,0.3036131813634911,1,6250.0,325.0,5925.0
bosutinib,cvcl_2063,0.585570908395256,0.25074309813876305,0.3035534474654495,1,700.0,325.0,375.0
luminespib,cvcl_1512,0.008126577069523577,0.33209274488902496,0.30353451264010806,1,,200.0,
foretinib,cvcl_1703,0.6031764539406517,0.28546383532318764,0.3035215969433663,1,,325.0,
obatoclaxmesylate,cvcl_1319,0.2666539573011607,0.5615325751575108,0.3034973045189788,1,,450.0,
selumetinib,cvcl_1672,0.47907123038168786,0.15960561221671288,0.30335608091773647,1,700.0,625.0,75.0
bortezomib,cvcl_3755,0.5929689356559549,0.2954338577019934,0.3032608298962051,1,,1250.0,
docetaxel,cvcl_1890,0.10992051042552964,0.39509599960987196,0.3032398736967013,1,12500.0,400.0,12100.0
luminespib,cvcl_1660,0.136464161746634,0.4194721399343062,0.3030169566053754,1,,300.0,
vinorelbine,cvcl_a385,0.06137034943158037,0.3571306218909708,0.30297095357515746,1,,325.0,
daporinad,cvcl_u999,0.2735351434825657,0.539629513552899,0.30285474519941225,1,1500.0,500.0,1000.0
vinblastine,cvcl_1243,0.33313904806733086,0.6080186286254519,0.3027840892383574,1,25000.0,900.0,24100.0
vinblastine,cvcl_1243,0.33313904806733086,0.6080186286254519,0.3027840892383574,1,3125.0,900.0,2225.0
foretinib,cvcl_1401,0.43890580622610254,0.08380734777463084,0.302776593189062,1,,625.0,
luminespib,cvcl_1492,0.15245431479247706,0.47352834636200525,0.30275684397339125,1,,325.0,
refametinib,cvcl_1154,0.4833912433525289,0.16296833014281176,0.30265721500738685,1,900.0,325.0,575.0
refametinib,cvcl_1154,0.4833912433525289,0.16296833014281176,0.30265721500738685,1,400.0,325.0,75.0
trametinib,cvcl_3337,0.5466785360042825,0.20164207478702256,0.3026192022348544,1,2000.0,1250.0,750.0
bleomycin50um,cvcl_2614,0.8261078707638057,0.4973392255853085,0.30261646331256464,1,175.0,100.0,75.0
obatoclaxmesylate,cvcl_0425,0.6148709379955393,0.2843136133814459,0.3025887113224286,1,,625.0,
tw37,cvcl_2310,0.5178205367103795,0.19221704512097615,0.30258144501820505,1,800.0,500.0,300.0
gemcitabine,cvcl_1766,0.46933636004938273,0.14331158967687463,0.3025265808812701,1,1000.0,325.0,675.0
gemcitabine,cvcl_1766,0.46933636004938273,0.14331158967687463,0.3025265808812701,1,,325.0,
dactolisib,cvcl_0297,0.5623192895387534,0.22057215586632128,0.3024904548022076,1,100.0,150.0,50.0
obatoclaxmesylate,cvcl_1780,0.7102773588876838,0.4377098388339157,0.3024280631296945,1,,112.5,
mirin,cvcl_1390,0.5247969374242307,0.17810706799097997,0.3023819322292713,1,8000.0,1250.0,6750.0
bms754807,cvcl_1697,0.43571540441643875,0.13276635467780218,0.302327494544841,1,,325.0,
daporinad,cvcl_1692,0.47825854037363313,0.29795323614643177,0.3022978451044646,1,1600.0,325.0,1275.0
azd2014,cvcl_c171,0.598204960901898,0.2780887181144224,0.3022153878490504,1,400.0,250.0,150.0
trametinib,cvcl_0832,0.7123713308197697,0.40667699831381277,0.3021783169040671,1,400.0,150.0,250.0
trametinib,cvcl_0832,0.7123713308197697,0.40667699831381277,0.3021783169040671,1,350.0,150.0,200.0
sepantroniumbromide,cvcl_1492,0.6523270466714632,0.9451047724578435,0.3021565779069918,1,,325.0,
dasatinib,cvcl_1644,0.5532987934996771,0.23102972713641134,0.30215421509799845,1,,625.0,
obatoclaxmesylate,cvcl_1055,0.8485862120104349,0.5258399405484524,0.3021471916428213,1,,150.0,
lestaurtinib,cvcl_0013,0.5447581014886589,0.25042145053650244,0.30212973416219074,1,25000.0,2500.0,22500.0
lestaurtinib,cvcl_0013,0.5447581014886589,0.25042145053650244,0.30212973416219074,1,12500.0,2500.0,10000.0
lestaurtinib,cvcl_0013,0.5447581014886589,0.25042145053650244,0.30212973416219074,1,9000.0,2500.0,6500.0
azd2014,cvcl_1180,0.6121137955499547,0.2805939475000445,0.3020492791267851,1,1400.0,300.0,1100.0
osi027,cvcl_1517,0.4732632184334342,0.12207440997700003,0.30204295679297505,1,,150.0,
sn38,cvcl_1121,0.3173251150277364,0.04087259115538511,0.3019979517230324,1,1600.0,625.0,975.0
bi2536,cvcl_1326,0.43567638138729314,0.7374736673978276,0.3019532974284479,1,,2500.0,
elesclomol,cvcl_5870,0.3680425517471778,0.12228299112810892,0.3019317610289473,1,800.0,125.0,675.0
elesclomol,cvcl_5870,0.3680425517471778,0.12228299112810892,0.3019317610289473,1,600.0,125.0,475.0
dasatinib,cvcl_1063,0.5611875442655142,0.26745776443273606,0.3018903495713413,1,,200.0,
luminespib,cvcl_1533,0.3878264085843717,0.08085541970561871,0.3018696046425022,1,,1250.0,
bms754807,cvcl_1678,0.4347051704405006,0.16516630407324628,0.30181368042019885,1,,325.0,
azd5438,cvcl_1673,0.48613028828841176,0.18668879382886994,0.30169144814767523,1,350.0,300.0,50.0
trametinib,cvcl_1628,0.7550010764598917,0.4516674255582225,0.30154844955268156,1,700.0,300.0,400.0
azd2014,cvcl_8787,0.5059131392672269,0.22200151170616889,0.3014560913886517,1,400.0,150.0,250.0
luminespib,cvcl_1200,0.6474180008346763,0.32725695598521465,0.3014193867207511,1,,625.0,
bi2536,cvcl_0220,0.07270908268544263,0.3846779299676105,0.3014165640435763,1,,625.0,
azd8186,cvcl_2120,0.3751422172556793,0.07602834073531772,0.30140904125646006,1,5000.0,625.0,4375.0
azd8186,cvcl_2120,0.3751422172556793,0.07602834073531772,0.30140904125646006,1,4000.0,625.0,3375.0
vinorelbine,cvcl_1683,0.23003973926028531,0.5274985112439253,0.30135614869418215,1,,325.0,
tanespimycin,cvcl_2761,0.07241769346590443,0.3739425107257157,0.30133684003050304,1,4000.0,200.0,3800.0
obatoclaxmesylate,cvcl_0555,0.7026662342158447,0.36568653291946274,0.30132924351193907,1,,625.0,
obatoclaxmesylate,cvcl_0258,0.8420664678692692,0.5370352578160871,0.3012429360645213,1,,1250.0,
bleomycin50um,cvcl_1730,0.5839081426741702,0.26528489259095567,0.30122003357311294,1,650.0,625.0,25.0
refametinib,cvcl_3172,0.522779450011292,0.22304085694003606,0.30120224660080586,1,900.0,325.0,575.0
refametinib,cvcl_3172,0.522779450011292,0.22304085694003606,0.30120224660080586,1,800.0,325.0,475.0
docetaxel,cvcl_1721,0.49691894506269385,0.19194580000923844,0.30115056292254727,1,400.0,200.0,200.0
obatoclaxmesylate,cvcl_1411,0.7337084047902035,0.42166558803686083,0.30112085722879367,1,,850.0,
docetaxel,cvcl_1691,0.5893437535590186,0.2740384958190567,0.3009585506337693,1,200.0,150.0,50.0
gemcitabine,cvcl_2675,0.468509088470905,0.11241644202088918,0.30093863115153763,1,800.0,300.0,500.0
entinostat,cvcl_1766,0.4334431367124163,0.05382011779725204,0.3008803655458091,1,,325.0,
entinostat,cvcl_1385,0.23096420828223652,0.02063915653417192,0.3008253047414532,1,,350.0,
luminespib,cvcl_0555,0.4746979363345142,0.18333925721055455,0.30080207857150004,1,,625.0,
bi2536,cvcl_a385,0.19887741490346866,0.501978325575859,0.300698824837997,1,,325.0,
foretinib,cvcl_1646,0.5605126846470259,0.2531492758145194,0.30069786989176306,1,,1500.0,
daporinad,cvcl_0234,0.4288909473981839,0.7155607987498354,0.30058620361489397,1,700.0,300.0,400.0
dabrafenib,cvcl_1322,0.8471721347890264,0.5474589175634299,0.30055975646274485,1,175.0,100.0,75.0
tanespimycin,cvcl_3881,0.3812252446729688,0.07788344498447031,0.30045127058205773,1,1000.0,1250.0,250.0
obatoclaxmesylate,cvcl_1703,0.8468786287957943,0.5383521523701034,0.3004043859264961,1,,325.0,
azd8055,cvcl_1765,0.14195530981298843,0.44458476079274845,0.3003794107890549,1,5000.0,325.0,4675.0
azd2014,cvcl_0060,0.5927714559807828,0.2721379177439409,0.3002364232514749,1,700.0,200.0,500.0
talazoparib,cvcl_1658,0.7584725133973222,0.38894180005124523,0.3002021068257784,1,750.0,625.0,125.0
sepantroniumbromide,cvcl_1775,0.9477158983933253,0.6527239423922389,0.30015071882644256,1,,625.0,
cytarabine,cvcl_1346,0.08291729485769361,0.38556543523930076,0.30012652084138897,1,40000.0,500.0,39500.0
cytarabine,cvcl_1346,0.08291729485769361,0.38556543523930076,0.30012652084138897,1,22000.0,500.0,21500.0
cisplatin,cvcl_1062,0.06722500915569563,0.34452619804168794,0.3000853408758178,1,9000.0,325.0,8675.0
cisplatin,cvcl_1062,0.06722500915569563,0.34452619804168794,0.3000853408758178,1,6250.0,325.0,5925.0
bi2536,cvcl_1149,0.213619257996865,0.5009292062079713,0.30005773188858725,1,,625.0,
bi2536,cvcl_1569,0.25589481172106554,0.5217569794063858,0.3000359921442148,1,,2500.0,
entinostat,cvcl_1204,0.47596174620545795,0.1226337202364185,0.30003294684820836,1,,325.0,
bleomycin50um,cvcl_1200,0.5516125492763411,0.25596407893435935,0.30002831351774123,1,1500.0,625.0,875.0
bleomycin50um,cvcl_1200,0.5516125492763411,0.25596407893435935,0.30002831351774123,1,800.0,625.0,175.0
sb590885,cvcl_2075,0.6647983190316092,0.37241165776110485,0.29999494235637164,1,900.0,250.0,650.0
sb590885,cvcl_2075,0.6647983190316092,0.37241165776110485,0.29999494235637164,1,750.0,250.0,500.0
azd5438,cvcl_1303,0.32277965165415157,0.019030642561629896,0.2999919256026208,1,900.0,150.0,750.0
methotrexate,cvcl_1198,0.21137147877190443,0.5264294890276935,0.29997758536705604,1,700.0,325.0,375.0
methotrexate,cvcl_1198,0.21137147877190443,0.5264294890276935,0.29997758536705604,1,600.0,325.0,275.0
methotrexate,cvcl_1198,0.21137147877190443,0.5264294890276935,0.29997758536705604,1,400.0,325.0,75.0
azd2014,cvcl_2022,0.41126534619735855,0.12724807908811375,0.29994459457229583,1,15000.0,2500.0,12500.0
temsirolimus,cvcl_1361,0.15904249017091032,0.4753950158556689,0.2999424328653137,1,50000.0,400.0,49600.0
temsirolimus,cvcl_1361,0.15904249017091032,0.4753950158556689,0.2999424328653137,1,10000.0,400.0,9600.0
bleomycin,cvcl_1734,0.5922906001031765,0.2993169371246349,0.29989388933368466,1,,325.0,
sn38,cvcl_2413,0.31230892174211866,0.6185640350241279,0.2998477749034821,1,10000.0,1500.0,8500.0
jq1,cvcl_1865,0.4804351453701361,0.20783850038945018,0.29979112589473206,1,12500.0,750.0,11750.0
azd5582,cvcl_1362,0.6410365058725584,0.16051585542781965,0.29978389432183533,1,2500.0,1250.0,1250.0
gemcitabine,cvcl_1819,0.25255517056209154,0.5114028720201571,0.29969717361135284,1,25000.0,1500.0,23500.0
gemcitabine,cvcl_1819,0.25255517056209154,0.5114028720201571,0.29969717361135284,1,,1500.0,
vx11e,cvcl_0139,0.2539668462938437,0.5575695053463767,0.29968739212235523,1,,150.0,
osi027,cvcl_0313,0.5617192560514386,0.224280331741618,0.29964605354255064,1,,325.0,
tw37,cvcl_0426,0.6009060122991632,0.271230470784362,0.29962996052323443,1,400.0,200.0,200.0
jq1,cvcl_1667,0.18365334733230831,0.5083184116818992,0.2996277643618457,1,15000.0,500.0,14500.0
jq1,cvcl_1667,0.18365334733230831,0.5083184116818992,0.2996277643618457,1,,500.0,
lestaurtinib,cvcl_2035,0.3644694723588029,0.07026661476107043,0.29954602760878807,1,3125.0,1250.0,1875.0
gemcitabine,cvcl_2161,0.3124908659124235,0.6353731083451732,0.29949318382622786,1,15000.0,600.0,14400.0
gemcitabine,cvcl_2161,0.3124908659124235,0.6353731083451732,0.29949318382622786,1,,600.0,
obatoclaxmesylate,cvcl_2235,0.673440553287024,0.34103247316145846,0.2994827762479565,1,,1250.0,
azd2014,cvcl_2077,0.5542111014636506,0.26611386080318145,0.2994377499937286,1,800.0,325.0,475.0
iap5620,cvcl_2067,0.443733499099389,0.11905868851781476,0.2994113415264996,1,2800.0,300.0,2500.0
mk2206,cvcl_2120,0.4827814624443061,0.14496534639721215,0.2993325223998448,1,5000.0,625.0,4375.0
azd5438,cvcl_0317,0.4161556473101963,0.12707663330485708,0.2992990497150185,1,200.0,625.0,425.0
cytarabine,cvcl_1819,0.542053853563595,0.8444435576640213,0.29928545370013715,1,25000.0,1500.0,23500.0
obatoclaxmesylate,cvcl_1369,0.7105371615650051,0.4222802441106981,0.29919108655271065,1,,1250.0,
gemcitabine,cvcl_2686,0.44147530431756987,0.1445461058592531,0.2991819000687955,1,1700.0,1250.0,450.0
azd2014,cvcl_1668,0.6704593015457118,0.37699061055096617,0.29915075491692444,1,1563.0,325.0,1238.0
azd5582,cvcl_0077,0.03830397357522397,0.3532766431545512,0.2990421903300812,1,1000.0,300.0,700.0
azd8055,cvcl_1186,0.15091354457386186,0.4461910065129673,0.29903647084433965,1,7500.0,300.0,7200.0
5fluorouracil,cvcl_1877,0.4938616088257478,0.1567890396421604,0.2987851165388892,1,,625.0,
bortezomib,cvcl_1442,0.41969070576079104,0.09649617883847428,0.29877846974547767,1,,1000.0,
palbociclib,cvcl_1424,0.5184058687869639,0.2470741924483335,0.29862149498011964,1,12500.0,1250.0,11250.0
azd2014,cvcl_1642,0.5169427013402754,0.1820159033786426,0.29852759376108084,1,1600.0,300.0,1300.0
obatoclaxmesylate,cvcl_1656,0.04583451033756003,0.4711756038000515,0.2984782228295337,1,,400.0,
azd2014,cvcl_0366,0.515813526251298,0.11429734778620082,0.29846419502016736,1,700.0,200.0,500.0
pfi1,cvcl_1619,0.3528535219996698,0.02771554795592679,0.2984363181680693,1,18000.0,625.0,17375.0
cisplatin,cvcl_1186,0.0001384120770794306,0.28055176896391376,0.29840562193014797,1,7500.0,300.0,7200.0
cisplatin,cvcl_1186,0.0001384120770794306,0.28055176896391376,0.29840562193014797,1,4500.0,300.0,4200.0
docetaxel,cvcl_0041,0.42908687039914284,0.11538273664207288,0.29839953011254516,1,700.0,625.0,75.0
azd7762,cvcl_0629,0.5701733357947819,0.2667918280389381,0.29839031110123776,1,800.0,350.0,450.0
azd7762,cvcl_0629,0.5701733357947819,0.2667918280389381,0.29839031110123776,1,400.0,350.0,50.0
vinblastine,cvcl_2873,0.044804395921834606,0.31555877688322365,0.29837617327011023,1,2000.0,300.0,1700.0
azd1332,cvcl_1154,0.45619608293042757,0.12876922292009008,0.2983498185929804,1,900.0,325.0,575.0
daporinad,cvcl_1569,0.6819392528335961,0.9776552707466147,0.29833828681639224,1,6250.0,2500.0,3750.0
sn38,cvcl_1086,0.7777322609490821,0.47902118197476073,0.2983317598510287,1,1600.0,625.0,975.0
sn38,cvcl_1086,0.7777322609490821,0.47902118197476073,0.2983317598510287,1,900.0,625.0,275.0
luminespib,cvcl_1305,0.3059921751619066,0.5806317477408239,0.29827684307307234,1,,100.0,
vorinostat,cvcl_2661,0.33477215201566946,0.103510903109578,0.29823267937067655,1,350.0,325.0,25.0
dactolisib,cvcl_1626,0.47705504773400453,0.18932192116026614,0.2981952957265532,1,800.0,500.0,300.0
luminespib,cvcl_0093,0.4724421717033307,0.1866699704217516,0.29817711333140756,1,,2750.0,
yk4279,cvcl_0475,0.4913743061847361,0.2337595470984868,0.29814930504722165,1,350.0,150.0,200.0
pevonedistat,cvcl_3001,0.5688164146093303,0.2552417180654286,0.2980374526019408,1,600.0,100.0,500.0
foretinib,cvcl_1373,0.5670071141908627,0.2556210325988919,0.29799648169394327,1,,400.0,
trametinib,cvcl_1331,0.22511619153113127,0.5168935405808038,0.29798015210097545,1,4000.0,325.0,3675.0
pevonedistat,cvcl_1517,0.39752911606534735,0.1182144370998901,0.2979613437450562,1,400.0,150.0,250.0
dasatinib,cvcl_1371,0.7516325263401331,0.4683391770356764,0.29796118055224147,1,,325.0,
bleomycin,cvcl_1167,0.776302406669812,0.47613748797480304,0.29788313476772244,1,,150.0,
pd0325901,cvcl_5873,0.34219143510610295,1.7711387911845122e-12,0.2977847829738558,1,400.0,150.0,250.0
cytarabine,cvcl_1785,0.5659530279157086,0.2211239755157267,0.2977393286299154,1,350.0,150.0,200.0
azd2014,cvcl_1453,0.47713479532366043,0.18210137823128925,0.2975911518709648,1,4500.0,2500.0,2000.0
azd5438,cvcl_1219,0.27574579917695474,0.006359407449630372,0.2974917882402281,1,350.0,200.0,150.0
bms345541,cvcl_2124,0.4797714062793341,0.19818989809387322,0.29747277772436775,1,,3000.0,
talazoparib,cvcl_1093,0.5861942787541706,0.2683549102478965,0.29746422130850736,1,400.0,325.0,75.0
gemcitabine,cvcl_0297,0.465211335664073,0.1411324995832406,0.2974483699793379,1,125.0,150.0,25.0
docetaxel,cvcl_1226,0.5055886806764582,0.22147716117061633,0.29726723953827083,1,100.0,150.0,50.0
tanespimycin,cvcl_1619,0.19822480791724062,0.4838932877541212,0.2972574010959501,1,25000.0,625.0,24375.0
tanespimycin,cvcl_1619,0.19822480791724062,0.4838932877541212,0.2972574010959501,1,12500.0,625.0,11875.0
elesclomol,cvcl_4384,0.5258647629455652,0.14864239074828278,0.2971777551325253,1,1200.0,300.0,900.0
elesclomol,cvcl_4384,0.5258647629455652,0.14864239074828278,0.2971777551325253,1,800.0,300.0,500.0
azd2014,cvcl_2909,0.50736602708981,0.18623482171096728,0.2970964043688954,1,2500.0,750.0,1750.0
obatoclaxmesylate,cvcl_1798,0.24687470067818007,0.5012659372424206,0.2969797970214547,1,,150.0,
obatoclaxmesylate,cvcl_1685,0.6249053679813413,0.34470336148636316,0.2969689389391581,1,,800.0,
bi2536,cvcl_1448,0.13428035350728995,0.4431909698411095,0.2968710707002415,1,,300.0,
luminespib,cvcl_1220,0.4105179381036774,0.12354010261222403,0.296860139595209,1,,625.0,
gemcitabine,cvcl_1220,0.4422141777332006,0.11926141459201334,0.29680445672399036,1,2700.0,625.0,2075.0
gemcitabine,cvcl_1220,0.4422141777332006,0.11926141459201334,0.29680445672399036,1,,625.0,
vinblastine,cvcl_1369,0.4854632646964103,0.15945026074060586,0.2967620182353317,1,2000.0,1250.0,750.0
luminespib,cvcl_1608,0.42205960388591435,0.12128116940359068,0.2967049948349276,1,,625.0,
pd0325901,cvcl_5986,0.4892645174985384,0.19994280139022336,0.29664167949225284,1,600.0,150.0,450.0
yk4279,cvcl_0554,0.3420633699254322,0.1253966016371343,0.29662737743338735,1,175.0,625.0,450.0
azd2014,cvcl_1226,0.5658035379543245,0.28459082360288945,0.2966229495423339,1,400.0,150.0,250.0
luminespib,cvcl_c173,0.42307837701931184,0.08250038362855516,0.29662189107575593,1,,300.0,
trametinib,cvcl_1094,0.5472769529008039,0.24919172739495432,0.29658988107672785,1,900.0,325.0,575.0
jq1,cvcl_0186,0.4611530586098044,0.16078587196938254,0.29647319890607354,1,800.0,625.0,175.0
jq1,cvcl_0186,0.4611530586098044,0.16078587196938254,0.29647319890607354,1,,625.0,
tw37,cvcl_1375,0.542322046186059,0.21232886736754408,0.2964606489184932,1,200.0,150.0,50.0
bi2536,cvcl_8269,0.2877020938693666,0.5829481671232526,0.2964059213585799,1,,1250.0,
foretinib,cvcl_5868,0.42225953017318796,0.0864511437289559,0.2963166516225257,1,,300.0,
trametinib,cvcl_1286,0.581970557157587,0.2788835463015389,0.29630815022258167,1,600.0,625.0,25.0
bortezomib,cvcl_0504,0.5177708780702474,0.254727225852993,0.29622148635040024,1,,200.0,
tw37,cvcl_0525,0.3308000225476766,0.010245366106389597,0.2962133682856203,1,650.0,200.0,450.0
entinostat,cvcl_1568,0.402471183347921,0.1300786018159622,0.29616414048862105,1,,1500.0,
bi2536,cvcl_1419,0.12236242935715758,0.4129527197897318,0.29611889839381356,1,,1250.0,
cytarabine,cvcl_2119,0.22556355473364587,0.516772532489032,0.29608477840711234,1,10000.0,625.0,9375.0
paclitaxel,cvcl_0209,0.04398234281379787,0.3395950153302584,0.29607021793877747,1,,625.0,
trametinib,cvcl_1187,0.6312855410796785,0.29775616990656373,0.2960275766250884,1,700.0,150.0,550.0
cytarabine,cvcl_1062,0.11795648735856779,0.4337978147821062,0.29599390954011556,1,9000.0,325.0,8675.0
cytarabine,cvcl_1062,0.11795648735856779,0.4337978147821062,0.29599390954011556,1,6250.0,325.0,5925.0
docetaxel,cvcl_1100,0.5123201836626505,0.2300907252423171,0.2959776969119756,1,1000.0,500.0,500.0
docetaxel,cvcl_1100,0.5123201836626505,0.2300907252423171,0.2959776969119756,1,650.0,500.0,150.0
docetaxel,cvcl_1100,0.5123201836626505,0.2300907252423171,0.2959776969119756,1,500.0,500.0,0.0
obatoclaxmesylate,cvcl_1579,0.3773018474117281,0.45475360791646635,0.2959494103496005,1,,1500.0,
pictilisib,cvcl_1230,0.26186111975330206,0.5682132129576222,0.2959331544599329,1,50000.0,2500.0,47500.0
pictilisib,cvcl_1230,0.26186111975330206,0.5682132129576222,0.2959331544599329,1,30000.0,2500.0,27500.0
obatoclaxmesylate,cvcl_1487,0.557551519917235,0.21161943401602468,0.2959093170415075,1,,1250.0,
gemcitabine,cvcl_1694,0.9772523420854035,0.680536835169169,0.2959052240278155,1,,625.0,
vinorelbine,cvcl_1076,0.713495798959361,0.4076291479070663,0.29586295781079736,1,,200.0,
sn38,cvcl_0832,0.6014563284379286,0.27083380152861547,0.29584842832582503,1,800.0,150.0,650.0
sn38,cvcl_0832,0.6014563284379286,0.27083380152861547,0.29584842832582503,1,700.0,150.0,550.0
sn38,cvcl_0832,0.6014563284379286,0.27083380152861547,0.29584842832582503,1,400.0,150.0,250.0
